id,price
0,2494.568
1,9014.524
2,1747.932
3,3603.104
4,1758.212
5,17256.024
6,670.276
7,489.16
8,689.664
9,16198.576
10,929.5973333333333
11,974.4
12,892.996
13,1771.568
14,2839.24
15,2422.904
16,1743.66
17,956.88
18,3116.632
19,1466.896
20,16303.576
21,17022.3
22,1177.7
23,16947.484
24,821.928
25,13504.596
26,972.246
27,15273.956
28,450.804
29,701.968
30,7361.696
31,754.78
32,850.244
33,598.776
34,2142.928
35,17301.316
36,2400.208
37,904.58
38,420.6
39,1821.084
40,3773.592
41,6267.528
42,7214.464
43,2609.828
44,4634.007
45,9486.324
46,14172.504
47,4319.824
48,2530.236
49,10828.364
50,1217.088
51,11052.668
52,708.304
53,9524.104
54,653.696
55,6416.588
56,946.092
57,819.088
58,1065.804
59,3011.18
60,855.308
61,991.336
62,1023.08
63,9932.724
64,5066.668
65,645.104
66,1020.908
67,691.42
68,638.472
69,924.04
70,1463.036
71,17430.54
72,1579.28
73,1521.64
74,3391.232
75,1994.06
76,662.704
77,17186.352
78,4026.184
79,3041.98
80,1921.372
81,2630.192
82,16900.936
83,891.336
84,691.208
85,899.112
86,4284.776
87,2523.78
88,3279.9856
89,7505.66
90,726.56
91,1720.668
92,799.08
93,8245.492
94,713.564
95,398.724
96,789.612
97,5457.06
98,492.876
99,8946.403555555557
100,9120.576
101,12435.284
102,10945.012
103,12414.208
104,17298.5
105,664.136
106,928.856
107,1048.908
108,13407.244
109,1903.268
110,4819.856
111,8456.551755555554
112,10223.316
113,734.768
114,12337.998
115,1506.652
116,2178.756
117,999.72
118,708.084
119,3471.368
120,1427.36
121,4152.816
122,16563.904
123,16493.084
124,9345.916
125,1735.524
126,898.616
127,1033.592
128,2916.112
129,893.876
130,10330.876
131,1791.88
132,9570.052
133,643.32
134,3063.856
135,685.244
136,16812.956
137,17451.868
138,856.556
139,16999.472
140,1476.46
141,3855.256
142,1918.512
143,17451.588
144,2701.888
145,3887.32
146,1002.172
147,1317.82
148,3962.396
149,1830.636
150,3782.844
151,12726.284
152,5414.824
153,1727.76
154,854.808
155,1246.508
156,2045.732
157,2076.7
158,1611.136
159,2066.484
160,1886.56
161,2971.092
162,1855.956
163,638.264
164,766.168
165,10436.692
166,429.804
167,2427.928
168,17606.946666666667
169,3952.548
170,6217.332
171,2330.696
172,739.664
173,2934.107733333333
174,17592.772
175,2718.672
176,4818.92
177,6391.364
178,10396.048
179,703.384
180,14307.692
181,643.44
182,17902.084
183,1900.98
184,3121.736
185,17397.952
186,1106.684
187,2779.464
188,4197.98
189,934.244
190,6319.46
191,1002.928
192,1106.356
193,17622.564
194,4361.132
195,2488.176
196,17079.56
197,809.008
198,944.52
199,569.368
200,5132.605
201,3050.156
202,568.456
203,1039.12
204,13281.888
205,1257.952
206,17558.476
207,16973.344
208,9402.104
209,809.172
210,7819.064
211,3298.1
212,4069.844
213,2594.296
214,1365.964
215,15651.056
216,4021.716
217,748.5
218,4456.62
219,772.684
220,2054.352
221,2087.416
222,804.688
223,13250.584
224,4090.404
225,1783.424
226,3280.9
227,10156.077066666669
228,425.156
229,15551.004
230,17502.828
231,7195.188
232,900.8488000000001
233,920.372
234,2755.752
235,1632.752
236,4079.944
237,582.2
238,1146.664
239,17387.66
240,576.5553333333332
241,11659.292
242,16209.8
243,12241.812
244,863.66
245,2506.58
246,17428.628
247,10757.896
248,692.22
249,832.86
250,3229.272
251,1274.98
252,1119.376
253,7165.944
254,17211.656
255,9914.96
256,16585.756
257,854.408
258,7060.618666666666
259,1003.296
260,925.168
261,14867.156
262,17493.068
263,1483.884
264,1211.536
265,1398.64
266,942.58
267,1074.868
268,763.72
269,5254.996
270,1745.364
271,3507.452
272,5173.692
273,4085.816
274,507.996
275,436.912
276,654.756
277,736.972
278,6255.156
279,16678.52
280,846.148
281,756.204
282,3657.304
283,952.456
284,724.016
285,16195.768
286,745.788
287,16414.756
288,13238.932
289,652.588
290,706.592
291,3064.304
292,808.12
293,2571.732
294,5926.74
295,556.476
296,17692.72
297,9207.012
298,3475.372
299,1446.368
300,628.222
301,647.228
302,456.208
303,2633.496
304,15386.728
305,15931.444
306,10440.628
307,9711.388
308,664.524
309,6421.02
310,778.084
311,854.328
312,5259.184
313,1656.548
314,5422.236
315,2008.748
316,5861.952
317,17523.86
318,14382.184
319,495.132
320,5226.236
321,5872.864
322,11105.272
323,541.172
324,909.344
325,17262.284
326,579.088
327,3136.42
328,3371.28
329,624.756
330,4048.492
331,2189.12
332,1424.616
333,760.576
334,3079.456
335,1193.856
336,661.648
337,691.812
338,1333.06
339,3751.512
340,15871.824
341,6085.944
342,1052.32
343,2956.248
344,1674.952
345,6449.912
346,1463.432
347,860.848
348,11238.06
349,16924.868
350,7853.848
351,3299.896
352,705.6863333333333
353,4355.408
354,511.976
355,3415.624
356,701.596
357,5955.192
358,2211.336
359,6299.668
360,1320.056
361,1253.184
362,1808.16
363,1078.708
364,772.728
365,5980.452
366,928.5466666666667
367,2057.06
368,1706.296
369,2772.762
370,1069.084
371,3587.184
372,869.168
373,959.676
374,445.208
375,8050.616
376,745.496
377,1196.608
378,7823.52
379,2559.2093333333332
380,621.804
381,1561.28
382,16774.096
383,511.98
384,2381.412
385,1212.616
386,17575.276
387,758.684
388,8516.644
389,10599.716
390,617.172
391,17443.808
392,17951.852
393,6502.216
394,4008.3
395,2199.52
396,14386.22
397,4174.424
398,4092.56
399,1551.912
400,1547.32
401,1662.58
402,2901.848
403,608.656
404,1045.272
405,3430.66
406,836.808
407,726.676
408,868.18
409,9884.608
410,7167.036
411,3770.672
412,3388.76
413,2039.644
414,17504.172
415,6062.272
416,1005.744
417,741.608
418,496.128
419,10649.46
420,740.764
421,619.104
422,8325.332
423,6605.612
424,3458.868
425,10263.18
426,4218.148
427,6544.432
428,2619.688
429,731.052
430,918.736
431,1149.48
432,10950.512
433,1169.852
434,14445.468
435,4295.036
436,903.524
437,4529.816
438,4511.268
439,685.656
440,6022.308
441,16978.648
442,753.024
443,1295.148
444,1083.056
445,4585.036
446,2437.884
447,16808.864
448,694.556
449,1065.032
450,2658.4
451,17434.544
452,1453.54
453,1021.22
454,6466.264
455,11132.484
456,767.912
457,4706.172
458,5125.052
459,2422.444
460,3194.136
461,1803.884
462,773.756
463,16338.996
464,17380.364
465,5681.812
466,13245.568
467,7203.78
468,437.352
469,985.28
470,14834.508
471,17155.536
472,10126.468
473,16552.208
474,2091.904
475,7514.176
476,7644.76
477,1475.364
478,558.38
479,12731.136
480,1884.616
481,5898.604
482,2250.344
483,478.984
484,5475.192
485,947.188
486,628.14
487,678.304
488,2518.796
489,1193.436
490,1059.984
491,1070.112
492,3748.804
493,10626.46
494,17077.06
495,1033.924
496,3596.22
497,1464.18
498,14045.188
499,816.384
500,4023.188
501,1287.552
502,1833.132
503,7404.396
504,6237.044
505,9006.152
506,693.144
507,16164.928
508,496.644
509,14748.796
510,3752.256
511,2803.344
512,2917.806
513,860.408
514,6156.764
515,1162.68
516,10130.602
517,4342.812
518,17000.76
519,5891.836
520,9397.216
521,980.616
522,1498.384
523,4699.488
524,10327.212
525,614.732
526,1407.076
527,805.812
528,800.564
529,914.304
530,5309.64
531,8965.184
532,10291.306
533,8831.444
534,1426.924
535,1773.608
536,432.948
537,5254.916
538,501.78
539,7139.572
540,1175.456
541,3505.044
542,3603.78
543,1534.48
544,1057.496
545,11783.024
546,4676.364
547,3278.956
548,5079.101333333333
549,14831.812
550,17717.436
551,3016.44
552,6425.44
553,1402.292
554,4903.272
555,501.724
556,2399.048
557,849.364
558,3067.788
559,8770.832
560,744.492
561,3088.436
562,10024.282
563,847.008
564,1254.104
565,17830.528
566,3129.012
567,625.184
568,1910.492
569,12596.108
570,782.82
571,981.536
572,9472.164
573,1650.284
574,1523.256
575,850.696
576,975.536
577,2941.98
578,17925.932
579,8816.22
580,486.896
581,5165.312
582,890.912
583,1427.412
584,882.292
585,5409.408
586,15692.856
587,720.876
588,773.468
589,1095.864
590,3478.836
591,14531.868
592,4845.228
593,17139.552
594,993.168
595,441.524
596,12585.908
597,1075.272
598,1016.84
599,15361.224
600,691.652
601,797.624
602,3459.172
603,4633.96
604,1087.724
605,2700.548
606,16477.992
607,8058.156
608,15329.196
609,996.12
610,5033.3
611,3917.796
612,4882.388
613,803.252
614,860.096
615,15881.68
616,3467.7
617,925.092
618,4138.74
619,964.676
620,13904.52
621,6438.424
622,10882.508
623,823.712
624,749.476
625,10319.116
626,15697.7
627,6680.448
628,7083.928
629,1183.16
630,2878.672
631,11552.036
632,925.696
633,478.42
634,462.548
635,15991.04
636,11534.22
637,2391.028
638,11340.685333333335
639,1686.408
640,17860.868
641,8899.96
642,632.88
643,17824.924
644,17439.086666666666
645,4732.924
646,4719.712
647,17435.656
648,2996.42
649,10751.432
650,2560.888
651,1702.264
652,965.596
653,2423.412
654,792.736
655,3859.048
656,6900.708
657,2349.248
658,844.98
659,16134.848
660,807.908
661,1061.896
662,3979.832
663,941.64
664,5985.908
665,11890.332
666,6048.8
667,16396.884
668,1365.1228571428574
669,1018.332
670,17842.008
671,933.4088
672,8982.596
673,8331.792
674,1241.512
675,851.96
676,7368.212
677,8078.696
678,737.516
679,674.968
680,2190.9
681,781.524
682,1116.628
683,7240.294
684,17607.610666666664
685,16543.384
686,2005.876
687,3318.436
688,5352.144
689,665.656
690,832.004
691,13762.232
692,2987.246
693,15784.764
694,2659.676
695,911.164
696,5418.612
697,6966.128
698,1244.572
699,740.156
700,2867.952
701,756.832
702,14762.308
703,892.008
704,17146.68
705,16153.548
706,1015.516
707,14743.532
708,564.74
709,5086.733666666667
710,3398.172
711,17254.572
712,1304.296
713,556.284
714,968.184
715,850.616
716,7437.04
717,3174.952
718,16263.256
719,891.222
720,571.876
721,7740.752
722,6347.752
723,1526.382
724,1146.568
725,507.404
726,6089.524
727,15613.06
728,10805.868
729,12193.924
730,5641.236
731,6309.444
732,714.44
733,3721.584
734,16726.42
735,6667.592
736,2011.844
737,1774.784
738,624.2
739,6038.904
740,1017.684
741,703.556
742,2748.195999999999
743,8077.872
744,17443.492
745,898.728
746,8556.944
747,500.548
748,668.296
749,5160.408
750,769.736
751,740.96
752,4277.348
753,8330.668
754,8402.408
755,2396.112
756,7866.48
757,4682.068
758,6209.088
759,12430.088
760,11678.724
761,3051.316
762,13335.648
763,4131.408
764,3404.68
765,640.132
766,2728.7444
767,828.732
768,13662.676
769,16143.232
770,6537.148
771,1183.764
772,15437.708
773,16730.94
774,3782.676
775,9420.976
776,3431.876
777,952.284
778,2886.425
779,1832.96
780,17447.216
781,12008.824
782,6786.136
783,17780.032
784,8434.548
785,2618.504
786,566.952
787,9046.44
788,6070.204
789,2539.564
790,1010.608
791,1933.992
792,836.764
793,17906.204
794,1967.716
795,800.868
796,569.14
797,8191.912
798,14927.736
799,1383.996
800,717.252
801,5732.3
802,9520.752
803,11412.368
804,960.664
805,13280.716
806,6993.588
807,1087.776
808,14874.136
809,2652.092
810,6895.228
811,4155.088
812,1989.808
813,3087.324
814,940.684
815,902.26
816,8926.226
817,7438.668
818,17505.544
819,6518.196
820,9847.3
821,7041.948
822,1036.236
823,17021.052
824,17627.816
825,5384.064
826,479.408
827,7603.664
828,961.52
829,613.424
830,827.184
831,737.16
832,1449.968
833,989.652
834,903.632
835,18026.264
836,3223.32
837,851.22
838,1491.766
839,892.224
840,15649.744
841,7842.584
842,16458.54
843,5057.241
844,1681.276
845,996.128
846,3023.352
847,3109.828
848,564.708
849,1995.06
850,515.512
851,17211.192
852,16349.396
853,17363.316
854,1280.436
855,1506.252
856,7943.788
857,7583.22
858,11204.973333333332
859,5127.448
860,7661.204
861,686.004
862,662.288
863,6478.184
864,3041.028
865,15168.868
866,3286.8
867,693.088
868,2110.38
869,12767.896
870,2373.496
871,876.208
872,17310.072
873,17778.496
874,3632.036
875,7667.628
876,10571.872
877,490.386
878,3156.132
879,6629.512
880,17256.072
881,807.244
882,1490.66
883,6152.252
884,17067.668
885,718.092
886,1120.332
887,9505.36
888,8991.676
889,7496.2
890,4740.5
891,4759.34
892,1444.636
893,798.108
894,5098.992
895,17317.892
896,503.46
897,780.952
898,972.48
899,5324.216
900,9196.852
901,1236.98
902,11097.091333333334
903,3963.856
904,17678.332
905,695.7
906,5312.472
907,598.212
908,562.256
909,8333.392
910,17199.788
911,16989.58
912,2768.6
913,17694.448
914,675.636
915,1390.468
916,5543.688
917,1989.804
918,2773.3866666666668
919,16927.808
920,1573.38
921,3214.928
922,17660.476
923,868.52
924,845.748
925,8904.928
926,5044.996
927,1835.752
928,426.576
929,567.072
930,1393.752
931,5613.888
932,1979.42
933,5108.776
934,592.634
935,9964.272
936,4338.828
937,17304.38
938,5589.812
939,1653.212
940,443.0
941,11631.644
942,1470.296
943,587.236
944,16479.46
945,10727.392
946,6531.976
947,12253.48
948,811.264
949,7929.56
950,2737.752
951,835.384
952,17886.816
953,4905.756
954,431.892
955,666.236
956,4124.004
957,890.608
958,17893.724
959,485.688
960,3273.288
961,16988.484
962,2982.972
963,3749.388
964,3293.072
965,905.42
966,545.016
967,544.684
968,1234.252
969,17299.444
970,1133.648
971,2301.5044
972,2663.384
973,7227.984
974,1692.06
975,10794.512
976,1613.436
977,17514.552
978,2511.792
979,909.476
980,811.824
981,2956.22
982,544.656
983,7883.536
984,8407.868
985,8350.408
986,1800.38
987,835.904
988,2861.404
989,5673.452
990,17696.156
991,949.376
992,842.544
993,5475.32
994,789.672
995,2576.28
996,15781.408
997,9881.308
998,16106.152
999,17858.772
1000,4900.892
1001,1642.092
1002,16396.34
1003,12335.312
1004,1036.216
1005,414.916
1006,676.52
1007,6078.7
1008,4270.72
1009,1083.992
1010,988.136
1011,12818.604
1012,684.984
1013,1691.844
1014,7335.628
1015,12544.932
1016,6018.384
1017,897.12
1018,7382.052
1019,6181.664
1020,7656.808
1021,690.936
1022,5225.956
1023,418.7
1024,833.596
1025,1008.556
1026,4778.76
1027,7217.56
1028,2611.716
1029,1082.584
1030,507.64
1031,10032.412
1032,747.452
1033,12462.948
1034,3093.356
1035,612.328
1036,3034.408
1037,4239.728
1038,3221.188
1039,853.744
1040,4566.024
1041,11436.664
1042,493.16
1043,951.128
1044,2262.752
1045,15164.452
1046,1006.48
1047,646.564
1048,762.86
1049,1631.032
1050,655.064
1051,440.868
1052,1038.736
1053,5207.18
1054,851.612
1055,710.132
1056,700.844
1057,664.704
1058,424.3
1059,3193.756
1060,11862.756
1061,495.364
1062,10826.048
1063,8970.268
1064,13754.084
1065,11861.076
1066,6293.356
1067,2926.757333333333
1068,6285.8
1069,881.908
1070,5975.928
1071,553.52
1072,2766.744
1073,16977.6
1074,17457.948
1075,17784.548
1076,16463.98
1077,929.508
1078,552.768
1079,712.86
1080,1926.692
1081,683.472
1082,2543.4
1083,5038.216
1084,3104.724
1085,917.964
1086,15030.08
1087,3947.868
1088,14747.88
1089,917.028
1090,3734.948
1091,883.664
1092,15245.084
1093,494.688
1094,923.04
1095,1194.116
1096,976.608
1097,578.6
1098,13826.084
1099,454.296
1100,832.168
1101,2393.004
1102,7345.924
1103,7373.476
1104,3889.984
1105,12494.004
1106,3832.492
1107,1199.28
1108,17396.848
1109,5820.768
1110,17500.544
1111,1017.08
1112,631.484
1113,17824.092
1114,1776.304
1115,10904.360666666667
1116,562.272
1117,3766.528
1118,17332.456
1119,3238.772
