id,price
0,1373.36
1,6718.84
2,1709.93
3,4088.25
4,1773.92
5,9803.88
6,742.19
7,944.56
8,764.21
9,14695.07
10,476.58
11,954.8
12,1185.23
13,1645.1
14,1595.65
15,3254.28
16,1327.35
17,1025.95
18,2821.46
19,1736.77
20,5464.682
21,6226.06
22,3222.91
23,15681.99
24,722.49
25,5023.74
26,1350.8
27,9991.73
28,513.48
29,885.25
30,7037.75
31,790.34
32,567.77
33,983.1
34,1747.6
35,16032.36
36,1066.91
37,529.83
38,1020.51
39,1754.65
40,3703.79
41,6083.14
42,6586.58
43,2520.11
44,8190.37
45,5562.55
46,5745.93
47,2545.39
48,2985.56
49,4381.0
50,703.34
51,5115.0
52,898.23
53,10902.97
54,790.47
55,7622.07
56,502.9
57,647.47
58,929.6
59,2376.79
60,958.78
61,1008.7
62,496.98
63,4843.26
64,3417.74
65,946.33
66,586.98
67,949.13
68,703.35
69,606.53
70,1928.37
71,11077.1
72,737.22
73,1564.0
74,3686.73
75,1665.64
76,863.59
77,9864.6
78,2760.89
79,2296.87
80,939.07
81,2999.97
82,8978.85
83,700.58
84,874.32
85,1075.9
86,2247.96
87,1184.3
88,2749.46
89,6198.81
90,1373.31
91,1687.76
92,947.97
93,5431.44
94,1197.81
95,419.12
96,769.1071666666668
97,10716.63
98,690.02
99,5895.87
100,6277.14
101,9943.39
102,4640.84
103,16553.57
104,14761.7
105,536.01
106,580.0
107,686.0
108,5200.87
109,2031.5
110,4139.46
111,5935.14
112,4085.23
113,854.21
114,7940.94
115,1808.32
116,1442.4
117,1037.36
118,1247.74
119,2014.16
120,1785.76
121,2022.79
122,15684.88
123,12586.36
124,8287.1
125,893.29
126,681.21
127,1051.5
128,2927.2
129,785.26
130,4040.4
131,2485.12
132,10960.17
133,890.84
134,2274.79
135,904.31
136,8303.12
137,15609.73
138,1231.01
139,4484.06
140,2314.73
141,4143.43
142,1768.02
143,11210.89
144,3483.53
145,1327.35
146,917.54
147,1908.32
148,2243.0
149,1871.95
150,6741.8
151,4495.96
152,2477.52
153,1313.43
154,1113.21
155,737.07
156,1691.19
157,1612.98
158,1044.34
159,2273.55
160,1826.1
161,2388.24
162,1607.97
163,918.82
164,721.35
165,4672.68
166,594.91
167,1203.87
168,17952.47483333333
169,2512.72
170,3692.6
171,1359.38
172,657.12
173,2230.27
174,8259.73
175,4114.53
176,4327.47
177,4822.83
178,4925.65
179,1267.29
180,13883.78
181,684.32
182,10549.75
183,1611.77
184,1045.77
185,7682.42
186,909.1
187,2729.11
188,2006.96
189,711.92
190,4198.17
191,657.2
192,2285.06
193,10588.79
194,2319.76
195,1106.83
196,12979.21
197,845.51
198,761.95
199,908.25
200,4585.07
201,2582.4
202,892.55
203,845.76
204,5297.71
205,2243.49
206,15147.77
207,13582.5
208,4082.6933333333336
209,840.88
210,5437.97
211,2243.64
212,3816.9
213,2892.42
214,956.02
215,6019.68
216,1934.37
217,811.1
218,4726.81
219,746.74
220,1826.55
221,1716.25
222,1225.99
223,15459.53
224,2096.23
225,1436.83
226,2929.01
227,4576.49
228,744.63
229,5766.28
230,8125.5
231,3264.02
232,939.08
233,632.46
234,1450.33
235,1744.24
236,2240.89
237,905.22
238,757.32
239,9621.46
240,1295.08
241,4217.54
242,8554.88
243,8882.97
244,877.21
245,2393.38
246,14421.53
247,4112.79
248,482.79
249,1050.21
250,2469.23
251,824.19
252,1017.1
253,3077.71
254,14571.27
255,9280.67
256,15750.84
257,817.8
258,6311.28
259,536.65
260,733.54
261,9544.49
262,11046.63
263,2122.46
264,856.19
265,2120.15
266,849.17
267,621.33
268,883.02
269,3649.88
270,1620.85
271,2117.19
272,3817.59
273,4163.95
274,1022.61
275,483.41
276,1016.02
277,750.04
278,3818.56
279,4755.75
280,958.23
281,634.71
282,2350.7
283,959.56
284,693.13
285,16327.79
286,543.09
287,9701.93
288,13699.47
289,903.47
290,767.16
291,989.93
292,995.22
293,2551.5
294,5062.52
295,976.55
296,7719.74
297,3975.67
298,3156.36
299,1770.08
300,1025.91
301,607.24
302,532.1
303,2955.0
304,4692.22
305,15607.27
306,4242.68
307,4735.01
308,938.04
309,5408.0
310,1213.45
311,689.18
312,3455.57
313,2447.67
314,4141.75
315,1986.06
316,6626.48
317,16815.25
318,14894.32
319,1088.0
320,13004.96
321,6294.78
322,9940.63
323,1009.64
324,690.48
325,16173.72
326,968.04
327,1129.79
328,2417.98
329,1009.38
330,2257.6
331,1424.81
332,929.54
333,846.85
334,2306.27
335,733.35
336,838.06
337,916.33
338,2608.01
339,3844.48
